R_750R_60mW_0402;E1;R;N/A;RES SMD 750 OHM 1% 1/10W 0402;https://www.digikey.tw/product-detail/zh/panasonic-electronic-components/ERJ-2RKF7500X/P750LCT-ND;;;;;
IC_ADC_LTC2145IUP-14PBF_QFN64;H5;ADC;N/A;IC ADC 14BIT PIPELINED 64QFN ;https://www.digikey.tw/product-detail/zh/linear-technology-analog-devices/LTC2145IUP-14-PBF/LTC2145IUP-14-PBF-ND/2699163;;;;;
IC_DAC_AD9747BCPZ_72LFCSP;H5;DAC;N/A;IC DAC 16BIT A-OUT 72LFCSP ;https://www.digikey.tw/product-detail/zh/analog-devices-inc/AD9747BCPZ/505-AD9747BCPZ-ND/1643592;None;None;https://www.mouser.tw/ProductDetail/Analog-Devices/AD9747BCPZ?qs=BpaRKvA4VqGnBVNQ1gHUGg%3D%3D;https://www.digikey.tw/product-detail/zh/analog-devices-inc/AD9747BCPZRL/2156-AD9747BCPZRL-ND/;   None
X_125MHz_DSC1123BL5_CDFN-6;E1;CRYSTAL;N/A;MEMS OSC XO 125.0000MHZ LVDS SMD;https://www.digikey.tw/product-detail/zh/microchip-technology/DSC1123BL5-125.0000/DSC1123BL5-125.0000-ND;None;None; https://www.mouser.tw/ProductDetail/Microchip-Technology/DSC1123BL5-1250000?qs=1mbolxNpo8dRId9O%2FTy08Q%3D%3D; None; None
IC_FPGA_EP4CE40F23I7N_484FBGA;防潮箱;FPGA;N/A;IC FPGA 328 I/O 484FBGA ;https://www.digikey.tw/product-detail/zh/intel/EP4CE40F23I7N/544-2812-ND;None;None;None; None; None
IC_FLASH_EPCQ64ASI16N_SO16;E1;FLASH;N/A;IC CONFIG DEVICE 64MBIT 16SOIC ;https://www.digikey.tw/product-detail/zh/intel/EPCQ64ASI16N/544-3438-ND;;;;;
D_TVS_ESD7002WTT1G_SOT323;E1;DIODE;N/A;TVS DIODE 5V SC70-3 ;https://www.digikey.tw/product-detail/zh/on-semiconductor/ESD7002WTT1G/ESD7002WTT1GOSCT-ND;;;;;
X_50MHz_LFSPXO071239_NA;E1;CRYSTAL;N/A;XTAL OSC XO 50.0000MHZ CMOS SMD;https://www.digikey.tw/product-detail/zh/iqd-frequency-products/LFSPXO071239REEL/1923-1067-1-ND;;;;;
IC_SDRAM_IS42VM16160K_BGA54;E1;SDRAM;N/A;IC DRAM 256M PARALLEL 54TFBGA ;https://www.digikey.tw/product-detail/zh/issi-integrated-silicon-solution-inc/IS42VM16160K-75BLI/706-1313-ND;;;;;
C_2.2u_4V_Y5V_0805;TBD;C;N/A;CAP CER 2.2UF 4V X7S 0805;https://www.digikey.tw/product-detail/zh/murata-electronics/LLA219C70G225MA01L/490-4422-1-ND;None;None;None; None; None
IC_TRANSLATOR_NB4N855SMR4G_MSOP10;E1;TRANSLATOR;N/A;IC DRVR/RCVR/BUFF/XLATOR MICRO10;https://www.digikey.tw/product-detail/zh/microchip-technology/SY55855VKG-TR/SY55855VKG-CT-ND/;None;None;https://www.digikey.tw/product-detail/zh/on-semiconductor/NB4N855SMR4G/NB4N855SMR4GOSCT-ND; None; None
IC_CLKBUF_NB6N11SMNR2G_QFN16;E1;CLKBUF;N/A;IC CLK BUFFER 1:2 2GHZ 16QFN;https://www.digikey.tw/product-detail/zh/on-semiconductor/NB6N11SMNR2G/NB6N11SMNR2GOSCT-ND;;;;;
IC_OPAMP_ADA4932-1_16LFCSP;E1;OPAMP;N/A;IC OPAMP DIFF 1 CIRCUIT 16LFCSP ;Anstek ;None;None;https://www.digikey.tw/product-detail/zh/analog-devices-inc/ADA4932-1YCPZ-R7/ADA4932-1YCPZ-R7CT-ND/; None; None
IC_OPAMP_LMH6612_SOIC8;E1;OPAMP;N/A;IC OPAMP GP 2 CIRCUIT 8SOIC ;https://www.digikey.tw/product-detail/zh/texas-instruments/LMH6612MAX-NOPB/296-46310-1-ND;None;None;https://www.mouser.tw/ProductDetail/Texas-Instruments/LMH6612MAX-NOPB?qs=7lkVKPoqpbYkkjxJnAARvQ%3D%3D; None; None
CON_PINHEAD_1X2_F;E8;CONNECTOR;N/A;2 pin female pin header ;Guang Hua ;;;;;
CON_PINHEAD_5X2_M_NA_90;E7;CONNECTOR;N/A;5x2 pin male pin header ;Guang Hua ;;;;;
IC_TRANSLATOR_SN74AUP1T17DCKR_SC70-5;E1;TRANSLATOR;N/A;IC BUF NON-INVERT 3.6V SC70-5 ;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/74AUP1T17GWH/1727-7726-1-ND/;None;None;https://www.digikey.tw/product-detail/zh/texas-instruments/SN74AUP1T17DCKR/296-27395-1-ND; None; None
MASS_017_P01;防潮箱A-4;FINAL;10;mass pcba system for grc;N/A;None;None;None; None; None
CABLE_SMA_SMA_15;實驗室牆壁;CABLE;N/A;SMA(M-M)RG174 L:15CM;捷寶;;;;;
FPE001C;防潮箱B-4;FINAL;10;Etalon for Cs spectral filtering;N/A;None;None;None; None; None
FPE002C;防潮箱B-3;FINAL;10;Etalon for Rb spectral filtering;N/A;None;None;None; None; None
D_LED_GREEN_1206;E3;DIODE;N/A;LED GREEN CLEAR SMD;N/A;;;;;
PCB_QSS017_SSR_P01;防潮箱A-1;PCBA;N/A;PCB for QSS017_SSR_P01;Emb PCB;None;None;None;  None;  None
CABLE_QSS017_DAC_16PIN;架上;CABLE;N/A;cable for QSS017_DAC_16pin;N/A;;;;;
CABLE_PWR_WAFER_3PIN;架上;CABLE;N/A;cable for pwr_wafer_3pin;原鄉;None;None;None; None; None
CABLE_DATA_WAFER_6PIN;架上;CABLE;N/A;cable for data_wafer_6pin;原鄉;None;None;None; None; None
L_680u_20mA_1007;H5;L;N/A;680uH 20mA inductor in 1007 pacage;https://www.digikey.tw/product-detail/zh/taiyo-yuden/LB2518T681K/587-2524-1-ND/2230390;None;None;None;  None;  None
IC_OPAMP_AD706JRZ_SO8;H9;OPAMP;N/A;Dual picoamp input bipoloar current opamp;https://twcn.rs-online.com/web/p/op-amps/0195098/;None;None;None;  None;  None
PCB_BLD_P05;防潮箱A-2;PCBA;N/A;PCB for balance detector;EmbPCB;None;None;None;  None;  None
CON_WAFER_2.54_3P_M_90;紙箱;CONNECTOR;N/A;connector 2.54 pitch 3Pin Male 90 degree;https://knowing-tech.com/product/2545ml03/;None;None;None;  None;  None
R_10R_60mW_0402;book;ACCESSORIES;N/A;10 ohm 0402 resistor;N/A;;;;;
R_10k_60mW_0402_0.1%_THINFILM;H4;R;N/A;thin Film 10kohm 0402 resistor;https://www.digikey.tw/product-detail/en/vishay-dale/TNPU040210K0BZEP00/541-TNPU040210K0BZEP00CT-ND;None;None;None;     None;     None
C_2.2p_50V_C0G_0805;book;C;N/A;2.2pF 0805 capacitor;N/A;;;;;
R_100R_60mW_0402;BOOK;R;N/A;R 100R 1/16W 0402 1%;N/A;;;;;
R_1k_60mW_0402;B3;R;N/A;R 1k 1/16W 0402 1%;光華;None;None;None;  None;  None
R_51R_60mW_0402;BOOK;R;N/A;R 51R 1/16W 0402 1%;N/A;;;;;
R_7.5k_60mW_0402;BOOK;R;N/A;R 7.5K 1/16W 0402 1%;N/A;;;;;
IC_OPAMP_AD829_SO8;C9;OPAMP;N/A;high speed low noise video opamp;https://www.digikey.tw/product-detail/zh/AD829ARZ/AD829ARZ-ND/;;;;;
IC_REF_LM399_CAN;C7-1;REFERENCE;N/A;6.95V reference ic;https://www.digikey.tw/product-detail/zh/analog-devices-inc/LM399H-PBF/LM399H-PBF-ND/2181684;None;None;https://www.digikey.tw/product-detail/zh/analog-devices-inc/LM399AH-PBF/LM399AH-PBF-ND/4071473; None; None
IC_EEPROM_93LC56BT_SOIC8;E2;EERPOM;N/A;eeprom IC EEPROM 2K SPI 2MHZ SO8;https://www.digikey.tw/product-detail/zh/microchip-technology/93LC56BT-SN/93LC56BT-SNCT-ND/8638084;;;;;
PCB_QSS011_PWR_P02;防潮箱;PCBA;N/A;PCB for QSS011 power;EmbPCB;None;None;None; None; None
PCBA_QSS011_PWR_P02;防潮;PCBA;1;pcba for QSS011 power;EmbPCB;None;None;None; None; None
GYRO_QSS011_P01;防潮箱;FINAL;10;QSS011 gyro system;N/A;;;;;
JFET_N_BF861C_25V_12mA_SOT23;H2;MOS;N/A;N ch JEFT 25V 12 to 25mA;https://twcn.rs-online.com/web/p/jfets/6262412/;None;None;None; None; None
PCBA_BLD_P05;TBD;PCBA;1;PCBA for BLD_P05;EmbPCB;None;None;None; None; None
R_4.99k_60mW_0402;F6;R;N/A;4.99k 0402 1/16W resistor;https://www.digikey.tw/product-detail/zh/yageo/RC0402FR-074K99L/311-4-99KLRCT-ND/2827886;None;None;None; None; None
R_51R_0.5W_0805;TBD;R;N/A;50ohm 0805 0.5W resistor;https://www.digikey.tw/product-detail/zh/vishay-dale/CRCW080551R0FKEAHP/541-51-0TCT-ND/2222841;;;;;
IC_PWM_LMR14050_SO8;H2;PWM;N/A;40V 5A 2.2A async buck converter;https://www.digikey.tw/product-detail/en/texas-instruments/LMR14050SSQDDAQ1/296-43690-ND/5822955;None;None;None; None; None
PCBA_DTC03A_MAIN_P01;TBD;C;1;PCBA for DTC03A MAIN (Temp_Control);EmbPCB;None;None;None;  None;  None
C_1u_50V_X7R_0805;K9;C;N/A;1u Capacitor in 0805 package;https://www.digikey.com/product-detail/en/tdk-corporation/C2012X7R1H105K125AE/445-8890-1-ND;None;None;None; None; None
C_0.1u_25V_X5R_0402;K3;C;N/A;0.1u 25V X5R 0402;https://www.digikey.tw/product-detail/zh/murata-electronics/GRM155R61E104KA87D/490-5920-1-ND/3721277;None;None;None;  None;  None
C_0.1u_25V_X7R_0402;K3;C;N/A;0.1u 25V X7R 0402;https://www.digikey.tw/product-detail/zh/samsung-electro-mechanics/CL05B104KA5NNNC/1276-6720-1-ND/5961579;None;None;None;  None;  None
C_4.7u_50V_X7R_1206;TBD;C;N/A;4.7u 50v x7r 1206;https://www.digikey.tw/product-detail/zh/samsung-electro-mechanics/CL31B475KBHNFNE/1276-3179-1-ND/;None;None;https://www.digikey.tw/product-detail/zh/samsung-electro-mechanics/CL31B475KBHNFNE/1276-3179-1-ND/3891265;  None;  None
C_10u_25V_X7R_1210;K12;C;N/A;10u 25V in 1210;https://www.digikey.tw/product-detail/zh/CC1210KFX7R8BB106/13-CC1210KFX7R8BB106CT-ND;None;None;None;   None;   None
C_10u_16V_X7R_0805;K10;C;N/A;10u 16V in 0805;https://www.digikey.tw/product-detail/zh/taiyo-yuden/EMK212BB7106KG-T/587-6139-1-ND/;None;None;None;  None;  None
C_1n_25V_C0G_0402;K2;C;N/A;1nF 25V in 0402;https://www.digikey.tw/product-detail/zh/kemet/C0402C102K3GAC7867/399-17362-1-ND;None;None;None;   None;   None
C_0.13u_50V_X7R_0603;TBD;C;N/A;50V X7R;N/A;;;;;
C_100u_25V_Al_poly_6.3x8;K14;C;N/A;Al poly 100uF 25V 6.3mm x 6mm;https://www.digikey.tw/product-detail/zh/kemet/A768EB107M1ELAS036/399-A768EB107M1ELAS036CT-ND/13420616;None;None;https://www.digikey.tw/product-detail/zh/rubycon/25PFV100M6-3X8/1189-3791-1-ND/;None;None
C_82n_50V_X7R_0603;TBD;C;N/A;0.082u 50V X7R;https://www.digikey.tw/product-detail/zh/yageo/CC0603KRX7R9BB823/311-4102-1-ND/;None;None;None; None; None
C_10n_25V_X7R_0402;book;C;N/A;0.01u 25V in 0402;N/A;None;None;None;   None;   None
C_47u_25V_X7R_2220;TBD;C;N/A;25V X7R;https://www.mouser.tw/ProductDetail/TDK/CGA9N3X7R1E476M230KB?qs=%2Fha2pyFaduiYauREvl%252ByR%252B7t5cYznhNQlMdhTEJ4G0eBEjw1SzXDWwxbQg%252BDaTy8lbVyceUFvk8%3D;None;None;https://www.digikey.tw/product-detail/zh/tdk-corporation/CGA9N3X7R1E476M230KB/445-174773-1-ND/;    None;    None
C_100p_25V_X7R_0402;book;C;N/A;100pF 25V in 0402;N/A;None;None;None;  None;  None
C_10p_25V_C0G_0402;book;C;N/A;10pF 25V in 0402;N/A;None;None;None;  None;  None
C_4.7n_50V_X7R_0402;book;C;N/A;50V X7R;N/A;None;None;None; None; None
C_330p_25V_X7R_0402;book;C;N/A;25V X7R;N/A;None;None;None; None; None
C_510p_25V_X7R_0402;TBD;C;N/A;25V X7R;https://www.digikey.tw/product-detail/zh/taiyo-yuden/UMK105CH511JVHF/587-5090-1-ND/;None;None;https://www.digikey.tw/product-detail/zh/taiyo-yuden/UMK105CH511JVHF/587-5090-1-ND/6563933;    None;    None
C_2.2u_16V_X7R_0805;K10;C;N/A;2.2u 16V in 0805;https://www.digikey.tw/product-detail/zh/taiyo-yuden/EMK212B7225MGHT/587-4872-1-ND/6563715;None;None;None;  None;  None
C_4.7u_16V_X7R_0805;E3;C;N/A;CAP CER 4.7u 16V X7R 0805;https://www.digikey.tw/product-detail/zh/murata-electronics/GRM21BR71C475KE51L/490-14466-1-ND;;;;;
D_ZENER_14.7V_350mW_SOD123;TBD;TBD;N/A;Zener 14.7V 350mW SOD123;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/BZT52-C15J/1727-7749-1-ND;None;None;https://www.mouser.tw/ProductDetail/Nexperia/BZT52-C15J?utm_term=BZT52-C15J&qs=u16ybLDytRaweVQabhwRRA==&utm_campaign=BZT52-C15J;  None;  None
D_GP_SM4002PL_SOD123;B12-1 ;DIODE;N/A;diode 1.1V 1A ;https://www.digikey.tw/product-detail/zh/micro-commercial-co/SM4002PL-TP/SM4002PL-TPMSCT-ND;None;None;None; None; None
D_TVS_0402ESDA-AEC1_0402;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/eaton-electronics-division/0402ESDA-AEC1/283-4793-1-ND/;None;None;None;  None;  None
D_GP_BAV199_SOT23;E1 ;DIODE;N/A;DIODE DUAL 85V 140MA SOT23 ;https://www.digikey.tw/product-detail/zh/diodes-incorporated/BAV199-7-F/BAV199-FDICT-ND/;None;None;https://www.digikey.tw/product-detail/en/diodes-incorporated/BAV199Q-7-F/BAV199Q-7-FDICT-ND/6006039?cur=TWD&lang=en;  None;  None
D_SCHOTTKY_B340A_SMA;H6 ;TBD;N/A;Diode Schottky 40V 3A Surface Mount DO-214AC (SMA);https://www.digikey.tw/product-detail/en/vishay-general-semiconductor-diodes-division/B340A-M3-61T/B340A-M3-61TGICT-ND/7717425?cur=TWD&lang=en;;;;;
D_SCHOTTKY_SS10PH45_TO227A;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/vishay-general-semiconductor-diodes-division/SS10PH45HM3-A-H/SS10PH45HM3-A-HGICT-ND/9601204;None;None;https://www.digikey.tw/product-detail/zh/vishay-general-semiconductor-diodes-division/SS10PH45HM3-A-I/SS10PH45HM3-A-IGIDKR-ND/;   None;   None
D_SCHOTTKY_PMEG40_SOD128;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/PMEG40T50EPX/1727-7483-1-ND/7897329;;;;;
GD_90V_2KA_1812;TBD;TBD;N/A;Gas Discharge Tube 90V 2000A (2kA) 30% 2 Pole Surface Mount;https://www.digikey.tw/product-detail/en/bourns-inc/2051-09-SM-RPLF/2051-09-SM-RPLFCT-ND/2625123;;;;;
CON_3.96_2P_M_180;F2-1 ;CONNECTOR;N/A;3.96mm 2P male connector ;;None;None;None; None; None
CON_WAFER_2.54_2P_M_180;紙箱;CONNECTOR;N/A;N/A;https://knowing-tech.com/product/2545m02//;None;None;None;   None;   None
CON_DSUB_15_F_90;F9-1;CONNECTOR;N/A;15 pin D connector female 90degree;N/A;None;None;None; None; None
CON_PINHEAD_2X12_M_SM_180;E7 ;CONNECTOR;N/A;12 pin male pin header ;;None;None;None; None; None
CON_WAFER_2.54_4P_M_180;紙箱;CONNECTOR;N/A;N/A;https://knowing-tech.com/product/2545m04//;None;None;None;   None;   None
CON_DPDT_TXS2-L2-3V_G6SK-2;TBD;SPDT;N/A;General Purpose Relay DPDT (2 Form C) Through Hole;https://www.digikey.tw/product-detail/en/panasonic-electric-works/TXS2-L2-3V/255-2339-5-ND/650147;None;None;None;  None;  None
L_22u_7.5A_SRP1245C-220M;TBD;L;N/A;FIXED IND 22UH 7.5A 58 MOHM SMD;https://www.digikey.tw/product-detail/en/bourns-inc/SRP1245C-220M/118-SRP1245C-220MCT-ND/11633892?cur=TWD&lang=en;None;None;None;  None;  None
L_1u_4.5A_IHLP1616BZET1R0M11;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/vishay-dale/IHLP1616BZET1R0M11/541-9903-1-ND/9698807;;;;;
L_2.2u_6.75A_IHLP2020CZER2R2M11;TBD;TBD;N/A;2.2uH Shielded Molded Inductor 6.75A 25mOhm Max Nonstandard;https://www.digikey.tw/product-detail/zh/vishay-dale/IHLP2020CZER2R2M11/541-1236-1-ND/2025126;;;;;
MOS_P_SI4435DY_30V_8.8A_SO8;D7-2;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/on-semiconductor/SI4435DY/SI4435DYFSCT-ND/;None;None;None;  None;  None
BJT_NPN_MMBT2222_0.6A_SOT23;D9-1;BJT;N/A;NPN BJT 0.6A ;https://www.digikey.tw/product-detail/zh/comchip-technology/MMBT2222A-G/641-1942-1-ND/9477875;None;None;https://www.digikey.tw/product-detail/zh/MMBT2222A-TP/MMBT2222ATPMSCT-ND;   None;   None
JFET_N_LSK170B_40V_6mA_SOT23;TBD;TBD;N/A;N/A;https://store.nacsemi.com/products/detail?part=LSK170B-SOT-23&stock=LIS000000000639;None;None;None; None; None
BJT_PNP_MMBT2907_0.8A_SOT23;D9-2 ;BJT;N/A;PNP BJT 0.8A ;https://www.digikey.tw/product-detail/zh/onsemi/NSVBCW68GLT1G/NSVBCW68GLT1GOSCT-ND/;None;None;None;  None;  None
BJT_NPN_BCX56-16_80V_1A_SOT89-3;TBD;BJT;N/A;N/A;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/BCX56-16TF/1727-BCX56-16TFCT-ND/;None;None;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/BCX56-16TX/1727-BCX56-16TXCT-ND/;https://www.mouser.tw/ProductDetail/Nexperia/BCX56-16135?qs=me8TqzrmIYXAk3%252BzOyLfRg%3D%3D;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/BCX56-16-115/1727-2930-1-ND/
BJT_PNP_BCX53-16_80V_1A_SOT89-3;TBD;BJT;N/A;N/A;https://www.digikey.tw/product-detail/zh/nexperia-usa-inc/BCX53-16-115/1727-2929-1-ND/763468?cur=TWD&lang=zh;None;None;None; None; None
MOS_N_BSS123_100V_170mA_SOT23;B5-2;TBD;N/A;High speed NMOS;https://www.digikey.tw/product-detail/zh/diodes-incorporated/BSS123-7-F/BSS123-FDICT-ND/717842;None;None;https://www.digikey.tw/product-detail/zh/onsemi/BSS123/BSS123NCT-ND; None; None
MOS_P_RQ3E100AT_30V_10A_VSON8;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/rohm-semiconductor/RQ3E100ATTB/RQ3E100ATTBCT-ND/10233063;;;;;
MOS_N_RQ3E100BN_30V_10A_VSON8;TBD;TBD;N/A;N/A;https://www.digikey.tw/product-detail/zh/rohm-semiconductor/RQ3E100BNTB/RQ3E100BNTBCT-ND/5042544;;;;;
R_2k_60mW_0402;BOOK;R;N/A;2 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric)  Thick Film;https://www.digikey.tw/product-detail/zh/CR0402-FX-2001GLF/CR0402-FX-2001GLFCT-ND/4247662?itemSeq=376364186;None;None;https://www.digikey.tw/product-detail/zh/panasonic-electronic-components/ERA-2AEB202X/P2.0KDCCT-ND/1706190; None;  None
R_22k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_75k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_10k_60mW_0402;B3;R;N/A;RES SMD 10K OHM 1% 1/16W 0402;https://www.digikey.tw/product-detail/zh/te-connectivity-passive-product/CRG0402F10K/A121528CT-ND/5246515;None;None;None; None; None
R_5.6k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_330R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_47k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_240R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_0.1R_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/delta-electronics-cyntec/RL-1005-1-R100-FNH/2037-RL-1005-1-R100-FNHCT-ND/11494633;None;None;https://www.digikey.tw/product-detail/zh/yageo/PE0402FRF070R1L/13-PE0402FRF070R1LCT-ND/12704394; None; None
R_715R_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/yageo/RC0402FR-07715RL/311-715LRCT-ND/729604;None;None;None; None; None
R_100R_0.5W_1210;TBD;R;N/A;100 Ohms ±1% 0.5W, 1/2W Chip Resistor 1210 (3225 Metric) Automotive AEC-Q200 Thick Film;https://www.digikey.tw/product-detail/zh/stackpole-electronics-inc/RMCF1210FT100R/RMCF1210FT100RCT-ND/1942837;None;None;https://www.digikey.tw/product-detail/zh/yageo/RC1210FR-07100RL/13-RC1210FR-07100RLCT-ND/12707758;  None;  None
R_4.02k_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/yageo/RC0402FR-074K02L/311-4-02KLRCT-ND/2827912;None;None;None; None; None
R_16k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_10k_0.3W_1506_0.01%_0.2PPM/C;TBD;R;N/A;0.01% 0.2ppm/C;https://www.digikey.tw/product-detail/en/vishay-foil-resistors-division-of-vishay-precision-group/Y163110K0000T9R/Y1631-10-0KACT-ND/4333541;;;;;
R_12.7k_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/RC0402FR-0712K7L/YAG2964CT-ND;None;None;None; None; None
R_1.58k_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/yageo/RC0402FR-071K58L/YAG3041CT-ND;None;None;None; None; None
R_2.5k_0.1W_0805_0.01%_0.2PPM/C;TBD;R;N/A;0.01% 0.2ppm/C;https://www.digikey.tw/product-detail/en/vishay-foil-resistors-division-of-vishay-precision-group/Y16292K50000T9R/Y1629-2-50KACT-ND/4340632;;;;;
R_510R_0.5W_1210;TBD;R;N/A;510 Ohms ±1% 0.5W, 1/2W Chip Resistor 1210 (3225 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC1210FR-07510RL/13-RC1210FR-07510RLCT-ND/12705719?cur=TWD&lang=en;None;None;None; None; None
R_330R_0.5W_1210;TBD;R;N/A;330 Ohms ±1% 0.5W, 1/2W Chip Resistor 1210 (3225 Metric) Automotive AEC-Q200 Thick Film;https://www.digikey.tw/product-detail/en/stackpole-electronics-inc/RMCF1210FT330R/RMCF1210FT330RCT-ND/7906951;None;None;https://www.digikey.tw/product-detail/en/te-connectivity-passive-product/CRGCQ1210F330R/A129865DKR-ND/8578927; None; None
R_1.3k_0.5W_1210;TBD;R;N/A;RES SMD 1.3K OHM 1% 1/2W 1210;https://www.digikey.tw/product-detail/en/yageo/RC1210FR-071K3L/13-RC1210FR-071K3LCT-ND/12704334;None;None;https://www.digikey.tw/product-detail/en/panasonic-electronic-components/ERJ-14NF1301U/P1-30KAACT-ND/283363; None; None
R_33R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_680k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_3.9k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_3.48k_60mW_0402;TBD;R;N/A;N/A;https://www.digikey.tw/product-detail/zh/yageo/RC0402FR-073K48L/YAG3148CT-ND;None;None;None;  None;  None
R_6.2k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_1.15k_60mW_0402;TBD;R;N/A;1.15 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-071K15L/YAG3033CT-ND/5281898;None;None;https://www.digikey.tw/product-detail/en/stackpole-electronics-inc/RMCF0402FT1K15/RMCF0402FT1K15CT-ND/2417555; None; None
R_6.8k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_20k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_34.8k_60mW_0402;TBD;R;N/A;34.8 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric)  Thin Film;https://www.digikey.tw/product-detail/en/yageo/RT0402FRE0734K8L/13-RT0402FRE0734K8LCT-ND/12703933;None;None;None; None; None
R_180k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_82R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_176k_60mW_0402;TBD;R;N/A;N/A;N/A;;;;;
R_200R_250mW_1206;TBD;R;N/A;200 Ohms ±1% 0.25W, 1/4W Chip Resistor 1206 (3216 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC1206FR-07200RL/311-200FRCT-ND/731622;None;None;None; None; None
R_20m_1W_3216;TBD;R;N/A;20 mOhms 1% 1W Chip Resistor 1206 (3216 Metric) Automotive AEC-Q200, Current Sense Thick Film;https://www.digikey.tw/product-detail/en/panasonic-electronic-components/ERJ-8CWFR020V/P0-02BVCT-ND/4927042;;;;;
R_100k_60mW_0402;B3;R;N/A;RES SMD 100K OHM 0.5% 1/16W 0402;https://www.digikey.com/product-detail/en/panasonic-electronic-components/ERA-2AED104X/P100KDECT-ND;;;;;
R_33k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_68k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_10R_100mW_0603;TBD;R;N/A;10 Ohms ±1% 0.25W, 1/4W Chip Resistor 0603 (1608 Metric) Automotive AEC-Q200, Pulse Withstanding Thick Film;https://www.digikey.tw/product-detail/en/rohm-semiconductor/ESR03EZPF10R0/RHM10-0ADCT-ND/1983755;None;None;None; None; None
R_62R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_4.7k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_1.06k_60mW_0402_0.1%;TBD;R;N/A;N/A;N/A;;;;;
R_18k_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_24.3k_60mW_0402;TBD;R;N/A;24.3 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-0724K3L/YAG3071CT-ND/5281936;None;None;None; None; None
R_2.1k_60mW_0402;TBD;R;N/A;2.1 kOhms ±1% 0.063W, 1/16W Chip Resistor 0402 (1005 Metric) Moisture Resistant Thick Film;https://www.digikey.tw/product-detail/en/yageo/RC0402FR-072K1L/YAG3098CT-ND/5281963;None;None;None; None; None
R_820R_60mW_0402;book;R;N/A;N/A;N/A;None;None;None; None; None
R_1R_0.5W_1210;TBD;R;N/A;1 Ohms ±1% 0.5W, 1/2W Chip Resistor 1210 (3225 Metric) Automotive AEC-Q200 Thick Film;https://www.digikey.tw/product-detail/en/stackpole-electronics-inc/RMCF1210FT1R00/RMCF1210FT1R00CT-ND/2418939;None;None;None; None; None
R_10R_0.5W_0805;TBD;R;N/A;10 Ohms 5% 0.5W, 1/2W Chip Resistor 0805 (2012 Metric) Automotive AEC-Q200, Pulse Withstanding Thick Film;https://www.digikey.tw/product-detail/zh/panasonic-electronic-components/ERJ-P06J100V/P10ADCT-ND/525435;;;;;
